Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00  127166/260369      std::vector<std::string, std::allocator<std::string> >::begin() [141]
                0.00    0.00  127166/381497      __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator+(long const&) const [129]
-----------------------------------------------
                0.00   19.77  127166/127166      DelSimEl() [2]
[3]     76.7    0.00   19.77  127166         std::vector<std::string, std::allocator<std::string> >::erase(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [3]
                0.01   18.33  127165/127165      __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::move<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [4]
                1.42    0.00  254331/520680      std::vector<std::string, std::allocator<std::string> >::end() [10]
                0.00    0.00  254331/381497      __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator+(long const&) const [129]
                0.00    0.00  127166/127166      bool __gnu_cxx::operator!=<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [151]
                0.00    0.00  127166/127166      void std::allocator_traits<std::allocator<std::string> >::destroy<std::string>(std::allocator<std::string>&, std::string*) [153]
-----------------------------------------------
                0.01   18.33  127165/127165      std::vector<std::string, std::allocator<std::string> >::erase(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [3]
[4]     71.2    0.01   18.33  127165         __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::move<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [4]
                0.00   18.33  127165/127165      __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::__copy_move_a2<true, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [7]
                0.00    0.00  254330/254330      std::_Miter_base<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [143]
-----------------------------------------------
               11.90    6.43  127165/127165      std::string* std::__copy_move_a<true, std::string*, std::string*>(std::string*, std::string*, std::string*) [6]
[5]     71.1   11.90    6.43  127165         std::string* std::__copy_move<true, false, std::random_access_iterator_tag>::__copy_m<std::string*, std::string*>(std::string*, std::string*, std::string*) [5]
                6.43    0.00 4195495986/4196290865     std::remove_reference<std::string&>::type&& std::move<std::string&>(std::string&) [8]
-----------------------------------------------
                0.00   18.33  127165/127165      __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::__copy_move_a2<true, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [7]
[6]     71.1    0.00   18.33  127165         std::string* std::__copy_move_a<true, std::string*, std::string*>(std::string*, std::string*, std::string*) [6]
               11.90    6.43  127165/127165      std::string* std::__copy_move<true, false, std::random_access_iterator_tag>::__copy_m<std::string*, std::string*>(std::string*, std::string*, std::string*) [5]
-----------------------------------------------
                0.00   18.33  127165/127165      __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::move<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [4]
[7]     71.1    0.00   18.33  127165         __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::__copy_move_a2<true, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [7]
                0.00   18.33  127165/127165      std::string* std::__copy_move_a<true, std::string*, std::string*>(std::string*, std::string*, std::string*) [6]
                0.00    0.00  381495/381495      std::_Niter_base<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [131]
                0.00    0.00  127165/1422895     __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string* const&) [113]
-----------------------------------------------
                0.00    0.00  133184/4196290865     std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [11]
                0.00    0.00  133184/4196290865     std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [76]
                0.00    0.00  133184/4196290865     std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [77]
                0.00    0.00  133184/4196290865     std::vector<std::string, std::allocator<std::string> >::insert(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string&&) [14]
                0.00    0.00  262143/4196290865     std::move_iterator<std::string*>::operator*() const [71]
                6.43    0.00 4195495986/4196290865     std::string* std::__copy_move<true, false, std::random_access_iterator_tag>::__copy_m<std::string*, std::string*>(std::string*, std::string*, std::string*) [5]
[8]     25.0    6.43    0.00 4196290865         std::remove_reference<std::string&>::type&& std::move<std::string&>(std::string&) [8]
-----------------------------------------------
                0.01    2.92       1/1           main [1]
[9]     11.4    0.01    2.92       1         FindMatchIndexes() [9]
                0.97    0.00  133184/133184      std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [11]
                0.00    0.75  133184/133184      std::vector<std::string, std::allocator<std::string> >::insert(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string&&) [14]
                0.75    0.00  133184/520680      std::vector<std::string, std::allocator<std::string> >::end() [10]
                0.12    0.01  786432/786432      std::vector<int, std::allocator<int> >::clear() [17]
                0.00    0.09  786432/786432      std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [18]
                0.00    0.08  786432/786432      void std::sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [19]
                0.02    0.05 2359296/2359296     std::vector<int, std::allocator<int> >::insert(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [22]
                0.01    0.04  786432/786432      bool std::operator==<int, std::allocator<int> >(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&) [25]
                0.00    0.02  133184/133184      std::to_string(int) [36]
                0.01    0.00 3145731/6292008     std::vector<int, std::allocator<int> >::end() [31]
                0.01    0.00 10768834/10768834     std::vector<int, std::allocator<int> >::operator[](unsigned long) [58]
                0.00    0.00  786432/3932479     std::vector<int, std::allocator<int> >::begin() [65]
                0.00    0.00  133184/133184      std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [76]
                0.00    0.00  133184/133184      std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [77]
                0.00    0.00       3/291         std::vector<int, std::allocator<int> >::insert(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [80]
                0.00    0.00       4/13          std::vector<int, std::allocator<int> >::~vector() [83]
                0.00    0.00 4851779/7997625     std::vector<int, std::allocator<int> >::size() const [106]
                0.00    0.00 2359299/2359302     std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [108]
                0.00    0.00       5/20          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [196]
                0.00    0.00       3/6           std::vector<int, std::allocator<int> >::vector() [236]
                0.00    0.00       1/7           std::allocator<int>::allocator() [222]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [285]
                0.00    0.00       1/14          std::allocator<int>::~allocator() [206]
-----------------------------------------------
                0.75    0.00  133165/520680      __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::vector<std::string, std::allocator<std::string> >::emplace<std::string>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string&&) [15]
                0.75    0.00  133184/520680      FindMatchIndexes() [9]
                1.42    0.00  254331/520680      std::vector<std::string, std::allocator<std::string> >::erase(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [3]
[10]    11.3    2.92    0.00  520680         std::vector<std::string, std::allocator<std::string> >::end() [10]
                0.00    0.00  520680/1422895     __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string* const&) [113]
-----------------------------------------------
                0.97    0.00  133184/133184      FindMatchIndexes() [9]
[11]     3.8    0.97    0.00  133184         std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [11]
                0.00    0.00  133184/4196290865     std::remove_reference<std::string&>::type&& std::move<std::string&>(std::string&) [8]
-----------------------------------------------
                0.89    0.00 652846268/652846268     DelSimEl() [2]
[12]     3.5    0.89    0.00 652846268         std::vector<std::string, std::allocator<std::string> >::operator[](unsigned long) [12]
-----------------------------------------------
                0.88    0.01 326423134/326423134     DelSimEl() [2]
[13]     3.5    0.88    0.01 326423134         __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [13]
                0.01    0.00 1442418/1442418     std::char_traits<char>::compare(char const*, char const*, unsigned long) [48]
-----------------------------------------------
                0.00    0.75  133184/133184      FindMatchIndexes() [9]
[14]     2.9    0.00    0.75  133184         std::vector<std::string, std::allocator<std::string> >::insert(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string&&) [14]
                0.00    0.75  133184/133184      __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::vector<std::string, std::allocator<std::string> >::emplace<std::string>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string&&) [15]
                0.00    0.00  133184/4196290865     std::remove_reference<std::string&>::type&& std::move<std::string&>(std::string&) [8]
-----------------------------------------------
                0.00    0.75  133184/133184      std::vector<std::string, std::allocator<std::string> >::insert(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string&&) [14]
[15]     2.9    0.00    0.75  133184         __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::vector<std::string, std::allocator<std::string> >::emplace<std::string>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string&&) [15]
                0.75    0.00  133165/520680      std::vector<std::string, std::allocator<std::string> >::end() [10]
                0.00    0.00      19/19          void std::vector<std::string, std::allocator<std::string> >::_M_insert_aux<std::string>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string&&) [70]
                0.00    0.00  133184/260369      std::vector<std::string, std::allocator<std::string> >::begin() [141]
                0.00    0.00  133184/133203      __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::difference_type __gnu_cxx::operator-<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [144]
                0.00    0.00  133184/794898      std::string&& std::forward<std::string>(std::remove_reference<std::string>::type&) [117]
                0.00    0.00  133184/1422895     __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string* const&) [113]
                0.00    0.00  133165/133165      bool __gnu_cxx::operator==<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [149]
                0.00    0.00  133165/133184      decltype (_S_construct({parm#1}, {parm#2}, (forward<std::string>)({parm#3}))) std::allocator_traits<std::allocator<std::string> >::construct<std::string, std::string>(std::allocator<std::string>&, std::string*, std::string&&) [148]
-----------------------------------------------
                0.00    0.00      76/326435247     std::vector<std::string, std::allocator<std::string> >::_M_check_len(unsigned long, char const*) const [84]
                0.49    0.00 326435171/326435247     DelSimEl() [2]
[16]     1.9    0.49    0.00 326435247         std::vector<std::string, std::allocator<std::string> >::size() const [16]
-----------------------------------------------
                0.12    0.01  786432/786432      FindMatchIndexes() [9]
[17]     0.5    0.12    0.01  786432         std::vector<int, std::allocator<int> >::clear() [17]
                0.00    0.01  786432/786432      std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [57]
-----------------------------------------------
                0.00    0.09  786432/786432      FindMatchIndexes() [9]
[18]     0.3    0.00    0.09  786432         std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [18]
                0.00    0.07  786431/786431      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [24]
                0.01    0.00  786432/786432      std::vector<int, std::allocator<int> >::capacity() const [50]
                0.01    0.00  786432/786432      __gnu_cxx::__alloc_traits<std::allocator<int> >::_S_propagate_on_copy_assign() [61]
                0.00    0.00  786431/6292008     std::vector<int, std::allocator<int> >::end() [31]
                0.00    0.00  786432/1572864     std::vector<int, std::allocator<int> >::end() const [67]
                0.00    0.00  786432/2359296     std::vector<int, std::allocator<int> >::begin() const [64]
                0.00    0.00  786431/3932479     std::vector<int, std::allocator<int> >::begin() [65]
                0.00    0.00       1/1           int* std::vector<int, std::allocator<int> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(unsigned long, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [95]
                0.00    0.00       1/786475      void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [56]
                0.00    0.00 1572863/7997625     std::vector<int, std::allocator<int> >::size() const [106]
                0.00    0.00  786432/1572972     std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [109]
                0.00    0.00  786431/786431      void std::_Destroy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::allocator<int>&) [124]
                0.00    0.00       1/43          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [184]
-----------------------------------------------
                0.00    0.08  786432/786432      FindMatchIndexes() [9]
[19]     0.3    0.00    0.08  786432         void std::sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [19]
                0.00    0.08  786432/786432      void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [20]
                0.00    0.00  786432/4718912     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [39]
                0.00    0.00  786432/786432      void std::__introsort_loop<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long) [66]
                0.00    0.00  786432/3145728     bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [43]
                0.00    0.00  786432/786432      std::__lg(long) [121]
-----------------------------------------------
                0.00    0.08  786432/786432      void std::sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [19]
[20]     0.3    0.00    0.08  786432         void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [20]
                0.01    0.06  786432/786432      void std::__insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [21]
                0.00    0.00  786432/4718912     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [39]
-----------------------------------------------
                0.01    0.06  786432/786432      void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [20]
[21]     0.3    0.01    0.06  786432         void std::__insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [21]
                0.00    0.02  919488/919488      void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [32]
                0.00    0.02  653376/653376      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::move_backward<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [37]
                0.00    0.01 2359296/3145728     bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [43]
                0.01    0.00 1306752/3408035     std::remove_reference<int&>::type&& std::move<int&>(int&) [40]
                0.01    0.00 4452480/7996992     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [45]
                0.00    0.00  786432/3145990     bool __gnu_cxx::operator==<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [42]
                0.00    0.00 1439808/1439808     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator+(long const&) const [69]
                0.00    0.00 1572864/1572864     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [110]
-----------------------------------------------
                0.02    0.05 2359296/2359296     FindMatchIndexes() [9]
[22]     0.3    0.02    0.05 2359296         std::vector<int, std::allocator<int> >::insert(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [22]
                0.02    0.01 2359293/2359296     decltype (_S_construct({parm#1}, {parm#2}, (forward<int const&>)({parm#3}))) std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [29]
                0.01    0.00 2359293/6292008     std::vector<int, std::allocator<int> >::end() [31]
                0.00    0.01 2359296/4718912     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [39]
                0.00    0.01 2359293/3145990     bool __gnu_cxx::operator==<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [42]
                0.00    0.00 2359296/3932479     std::vector<int, std::allocator<int> >::begin() [65]
                0.00    0.00 2359296/15463689     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [44]
                0.00    0.00       3/3           void std::vector<int, std::allocator<int> >::_M_insert_aux<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [85]
-----------------------------------------------
                0.05    0.02  786431/786431      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [24]
[23]     0.3    0.05    0.02  786431         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [23]
                0.01    0.00 1572862/3932160     std::_Niter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [28]
                0.00    0.00  786431/2746559     std::_Niter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [30]
                0.00    0.00  786431/15463689     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [44]
                0.00    0.00  786431/786432      int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [120]
-----------------------------------------------
                0.00    0.07  786431/786431      std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [18]
[24]     0.3    0.00    0.07  786431         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [24]
